text	label
Outrage as bystanders take selfies at #SydneySiege (via	1
"Sydney is a safe &amp; welcoming city, proud of its diversity. Great to see our best nature on show at a time like this. #illridewithyou"	1
"BREAKING: #SydneySiege ends after 16 hours, police reportedly used live ammunition, number of wounded unconfirmed"	1
Sending love Sydney. Stay patient..need everybody safe &amp; a peaceful resolution .  #illridewithyou	1
Australian prime minister Tony Abbott to hold news conference live on Sky News at 1.30am GMT about ongoing Sydney hostage situation	1
#BREAKING: Australian police confirm Sydney siege is over	1
#IllRideWithYou shows support for Australian Muslims as #SydneySiege drags on	1
LIVE: Updates on #SydneySiege via BBC	1
our pray for Banjarnegara landslide and hope everything back to normal. and our thoughts are with Sydney. hope everybody gets out safely	1
Sydney siege highlights rise of Islamist extremism in Australia	1
"Call it extremism. Call it hatred. But don't call it ""Islam"". Don't slander a beautiful faith. And I say that as a Christian. #sydneysiege"	1
"As reports come in from Sydney, remember that news outlets will get things things wrong."	1
"If you use public transport, wear religious attire and don't feel safe - search the hashtag #illridewithyou Get involved Sydney"	1
"UK Foreign Office in London: ""We are aware of #sydneysiege in #MartinPlace and are in touch with authorities"""	1
"An argument breaks out in crowd watching #sydneysiege after one man goes on anti-Islamic rant. He's told ""Muslims are welcome here mate!"""	1
Our hearts go out to the people of Australia and all those affected by the #SydneySiege.	1
Plea to media - do not tweet tactical information about police positions in Sydney siege	1
Thoughts go out to the people in Sydney today! Praying for safety to all those being held hostage.	1
Sitting in Melbourne watching what's going on in Sydney...I bloody hope it ends ok for those poor people! Disgusting behaviour! 😡	1
My thoughts are with all the Muslim Australians having to deal with the Islamaphobia around the #sydneysiege promoted by media etc	1
"The 500,000+ Muslim-Australians are also victims and targets of todays attack.   #sydneysiege"	1
The best source for the latest updates on #sydneysiege is  Follow   &amp;  for transport info	1
My thoughts and prayers go out to the people affected in the #sydneysiege	1
"Haron Monis,the true Muslim,who believes in Allah &amp; Muhammad,is terrorizing Sydney, murdered his ex-wife,committed multiple sexual assaults."	1
Australians offering support to Muslims on public transport who fear racist abuse using the #illridewithyou hashtag. #sydneysiege	1
All my thoughts &amp; prayers are with the people of Sydney.	1
Best wishes to the peeps in Sydney. D:	1
SYDNEY SIEGE ENDS:  - After 16 hours  - 2 dead  - 3 injured  - Status of gunman unknown  -1 officer injured    Stay with  for the latest.	1
This is well written and comforting as well. #sydneysiege #SydneyHostageCrisis	1
DEVELOPING: Major police operation underway in Sydney's central business district:	1
NSW Premier Mike Baird says his thoughts and prayers are with the people in the  #sydneysiege.	1
SYDNEY ATTACK LATEST:  - 8th hour  - 5 people escaped    GUNMAN DEMANDS:  - Speak to PM  - ISIS flag    Claims he has 2 bombs with him and 2 in city	1
Thoughts and prayers with everyone involved in this terrible situation in Sydney right now. #peace	1
The #SydneySiege has entered its 14th hour – WATCH  for LIVE updates with  #9News	1
Join us in Prayer #sydneysiege #PrayForSydney	1
I'll say it again: One trained patron in Sydney chocolate shop with a concealed weapon may have prevented this. But that's illegal there.	1
"This made me tear up, I am SO proud to be Australian. #NOWLETOURMATESGO #sydneysiege"	1
Careful what you post about #Lindt Sydney siege; it feeds into bad guys' actions/reactions. Emergency responders need clear air.	1
"If you're outraged at the Telegraph's irresponsible reporting of  #sydneysiege, complain to the press council here."	1
Australia's leader Tony Abbott addresses #sydneysiege; no questions from the media taken	1
The Grand Mufti of Australia issues a statement condemning the #sydneysiege	1
Terrifying news of the #sydneysiege back home. Thinking of our country and it's people.	1
If this man was a Christian we would be focusing on his mental health not his religion.     Why not now?    #sydneysiege #MartinPlace #Islamic	1
"Sydney seige: Indian Consulate evacuated, staff safe"	1
Police are requesting that no photos of the Lindt cafe siege are shared on social media #MartinPlaceSiege #SydneySiege #MartinPlace	1
"thinking of the people in Martin Place in Sydney right now, and for the police, etc having to deal with the situation. so terrifying"	1
Horrifying news about Sydney hostages    Please remember to ONLY blame the individuals involved not the religion they claim to operate under	1
Their faces say it all. #Sydneysiege continues more&gt;	1
Uber is a pile of garbage.	1
#BREAKING: Police have confirmed Sydney hostage taking is over. #Sydneysiege	1
"LIVE: ""People panicking; told to stay indoors when everyone wants to return home""  #sydneysiege"	1
Everyone please read this #PrayForSydney #illridewithyou #sydneysiege	1
Sydney's Muslim leaders express their concerns; organisations have offered to help in 'any way they can'  #SydneySiege	1
Stop racism now. Sydney is a beautiful multicultural city #illridewithyou Please share this for me and help Sydney.	1
I love that things like this end up trending worldwide!!! This is so beautiful ❤️   #illridewithyou	1
Religious leaders meet at Lakemba mosque in Sydney to pray for hostages  #sydneysiege	1
God bless all the hostages being held in Sydney today .. I pray that this all ends well and nobody gets hurt !!	1
The crowd and media at Martin Place. Photo by  #MartinPlaceSiege #sydneysiege	1
"Before, during, and after the #sydneysiege.    Muslims are Australian.     #PrayForSydney"	1
. reporter describes the scene outside Lindt cafe in #sydneysiege	1
"The fact that I see ""thank god 5sos and 1d aren't in Sydney"" pisses me off even more. Stop being ignorant and disrespectful."	1
The #SydneySiege has been going on for over 13 hours. It is now 11:05pm local time in Sydney.	1
Muslims are getting to crazy!! This shit needs to stop! #sydneysiege  #PrayForSydneyHostages  #PrayForSydney	1
"This is not a religious or a racial issue, it's an insane individual making insane actions. Dont group good people with the bad #sydneysiege"	1
Americans saying this would have never happened if citizens had guns: you morons. Guess how many school shootings we have? #SYDNEYSIEGE	1
"Only to a bleating liberal is this situation in Sydney ""unexpected"" to those of us who understand the ideology behind it, we expect it daily"	1
"BREAKING: Police say #SydneySiege is ""over,"" fate of remaining hostages is unknown"	1
PM Tony Abbott has just provided an update on #SydneySiege. Here's the transcript:	1
SYDNEY TERROR  - Heavily-armed police storm cafe  - Multiple hostages flee  - Hostages seriously wounded  - Gunman said to be dead	1
"Name of #sydneysiege gunman has been revealed-a man w/violent history of 50 sexual assault charges &amp; on bail, charged w/murder of ex wife."	1
Gunfire and explosions have been heard as armed police stormed the Lindt cafe building in Sydney #sydneysiege	1
"#sydneysiege gunman was reportedly ""extremely agitated"", shouting as some hostages escaped."	1
Really hope #sydneysiege hostage are rescued. But worth noting most jihadi victims are Muslims	1
"To Americans saying the #sydneysiege wouldn't be happening if citizens had gun rights... You're right, it'd probably be a massacre instead."	1
Those poor people have been in there for 11 hours. Sending all our strength and love. #sydneysiege #MartinPlaceSiege	1
Only the soldiers of Islam have the guts to bravely face women armed with coffee mugs.  #sydneysiege  #SydneyHostageCrisis	1
A radical Muslim wants to chop off your head.    A moderate Muslim wants a radical Muslim to chop off your head.    #sydneysiege	1
BREAKING: Terrorist involved in Sydney siege is 50 year old Iranian known as 'Sheikh Haron'.	1
It's a shame that Australians gave up all their guns on orders of the government. Now only ISIS lunatics are armed. #sydneysiege	1
Weep for media credibility. The Australian's  was tweeting Channel 9 reports of 2GB Ray Hadley's 'rumours.' #SydneySiege	1
Sydney trains Train driver here. Never be afraid to let me know if you're having problems. #illridewithyou	1
"Pictured: Gunman Man Haron Monis, on bail over murder of ex-wife  #sydneysiege"	1
WH now confirming with me President Obama HAS been briefed on #sydneysiege by Homeland Security and Counterterrorism chief Lisa Monaco	1
"All our love, support and prayers to Sydney &lt;3"	1
Police asking for blackout of social media reporting around delicate terror 'event' in Sydney CBD that can impact tacticals  RT plz	1
#IllRideWithYou   Sydney Stands Up To Racism &amp; Bigotry With One Beautiful Hashtag	1
"STAND WITH AUSTRALIA-one monarch, one lanaguage, shared culture &amp; history  Live Sydney updates"	1
Just wait... Bimbos  will find a link to #Sydney hostage crisis to RSS or VHP or some Hindu Jagran Manch... Just wait...	1
Just went past 12 hours since this #sydneysiege started. We ALL just want to see everyone out safely. #7News	1
"Things getting ugly... A racist bloke yelling at rest of the crowd, ""Muhammed is a pedophile, rapist"" #sydneysiege"	1
"White ppl, stop paralysis of analysis. All these flags say same thing: ISIS=Saudi=Taliban=Al-Nusra= #SydneySiege flag"	1
Heartfelt thoughts with the hostages of the #SydneySiege &amp; their families.	1
"An Imam, a Rabbi and a priest have just held a joint prayer session for the hostages at Lakemba Mosque #sydneysiege"	1
"A terrorist attack in Sydney.  A major police operation is under way in Sydney, Australia."	1
I'm not Australian but I'm so happy there are people like this in the world. #sydneysiege #illridewithyou	1
VIDEO: Police storm cafe in Sydney. #SydneySiege	1
UPDATE: A woman who managed to scramble from the #SydneySiege appears understandably to be still in shock. #9News	1
#illridewithyou Compassion of a nation will trump an individual's attempt at terror. #Australia #sydneysiege	1
"We have no info, police want calm, everything is speculation, and this paper wants more sales. #sydneysiege"	1
"BBC ideal headline  ""Devout Muslim trapped by coffee extremists in Sydney""  #dhimmis"	1
What do we know so far about the #sydneysiege? Here's everything you need to know:	1
Every citizen of Sydney has an obligation to help Police etal maintain operational security around Lindt Cafe. Do NOT tweet Police moves	1
Who is Sheikh Man Haron Monis and why was he known to police and the media? #sydneysiege	1
Only thing this Murdoch tabloid front page achieves is to further terrorise family members of #SydneySiege hostages	1
"Fear is what criminals want. Show no fear. The media must calm down and wait for information, and stop the speculation. Thanks. #sydneysiege"	1
"JUST IN: White House official: Pres. Obama briefed on hostage situation in Sydney, Australia -"	1
Latest footage from #sydneysiege shows security forces throwing objects into the cafe	1
"Yes, people are taking selfies as dozens are held hostage at a Sydney cafe nearby"	1
Thoughts &amp; prayers to all those who have been affected by the #SydneySiege today. Sad to see this sort of terror ...	1
Are you extending a friendly hand on public transport tonight? #illridewithyou is one good thing out of #sydneysiege at least	1
UPDATE: Police say #Sydneysiege is over	1
Major police operation unfolding in downtown Sydney	1
ALERT:  News Special Report:    Tactical units storm Sydney cafe - LIVE on  TV and	1
thank god 5sos arent in sydney woah wait youre think about a band not being there rn when innocent people are in danger ffs	1
"In times of crisis, we must remind ourselves that we are all part of #TeamHumanity    #sydneysiege"	1
So sick of this PC society. This #sydneysiege is terrorism.  Period.	1
The Lindt cafe has issued a short statement on the Martin Place siege on Facebook. #SydneySiege	1
PRAYING FOR SYDNEY AND THE REST OF THE WORLD RN... EVERYONE PLS BE SAFE  💕     #sydneysiege  #MTVStars One Direction	1
Spare a thought for Australia's Muslim community - the vast majority of whom condemn Jihadists' for perverting their religion #sydneysiege	1
Australians take to social media to support Muslim Australians  #SydneySiege #illridewithyou	1
"As #SydneySiege hits 5hr mark, thoughts are with hostages but also families who must be slowly realizing their loved one is inside the cafe."	1
don't go around saying all muslims are terrorists and blaming us for what had happened in sydney bcs real muslims don't kill	1
BREAKING NEWS: All Qantas flights are diverting around Sydney CBD but are operating as per schedule at this stage	1
Here's a transcript of the Prime Minister's press conference on #SydneySiege #MartinPlaceSiege	1
"Whoever you are, wherever you are, whatever you believe in: pray for Sydney, support humanity and join the movement #illridewithyou ❤️"	1
"Sydney siege on all day, but we haven't seen any TV reporters hyperventilating, or using words like exclusive, breaking news. Lazy Aussies?"	1
"To various media people - if you don't know something, say so. Speculation fills airtime but doesn't serve your audience. #sydneysiege"	1
Suspected jihadist in #Sydney standoff ID'd as Iranian sex offender as ordeal enters 15th hour	1
Praying for the people kept hostage in Lindt cafe Sydney 🙏	1
"So #sydneysiege gunman turns out to be a self styled Godman,a lunatic with interests in numerology, black magic and cases of sexual assault"	1
Media Guide to Crime    Aboriginal = it's cultural    Muslim = it's terrorism    Christian = it's mental illness    #sydneysiege #MartinPlace #siege	1
I hope everyone is okay in Sydney and nothing bad happens from this hostage situation	1
A kind lady named Mica drove me home after a cab that we shared from Sydney'sCBD wasn't able to drop me off all the way home  #illridewithyou	1
"RT   #sydneysiege continues, three faiths come together to pray for peace, Lakemba mosque."	1
Just found an explanation of the #illridewithyou hashtag that has came from the Sydney hostage situation- very moving	1
"Sydney kidnap black flag: ""There is no God but Allah , , ,"" Clear evidence, if evidence were needed, that religion is not involved."	1
"My thoughts are with the hostages, their families and everyone in Sydney right now."	1
"#IllRideWithYou starts on social media in response to #SydneySiege, showing support to Muslims:"	1
"Once again the West refuses to call it what it is… #Terrorism, pure and simple! #sydneysiege"	1
Our thoughts are with the people of Sydney tonight. Let's hope we all wake up to a good news story tomorrow ❤️	1
"The AFP have said the hostage taker is monitoring social media, according to Guardian Australia sources. #sydneysiege"	1
Outrage as bystanders take selfies at Sydney siege	1
“ Thanks for protecting my sisters #illridewithyou ” big love and prayers for australia #sydneysiege	1
As people attempt to sleep tonight our thoughts are with those involved in the #SydneySiege.     Praying we wake up to good news tomorrow. ❤️	1
'Sick' people are actually taking selfies on the site of the #sydneysiege	1
Its grainy but this is the man involved in Sydney siege #9news with updates  on who cops think he is &amp; what he wants	1
I used to be a Rafidi. |#Sydneysiege gunman is an Iranian-born cleric who converted from Shia to Sunni Islam.	1
Important things to remember during #sydneysiege - thanks to	1
"US Consulate in Sydney issues emergency message to US citizens to ""maintain a high level of vigilance"" due to hostage situation -"	1
#sydneysiege Australians rally against Islamophobia with #illridewithyou hashtag	1
We don't know motivation of #sydneysiege perpetrators yet - Australian leader Tony Abbott	1
Exclusion zone to remain in place tomorrow - workers based in this area asked to remain home #TenNews #sydneysiege	1
Keep Calm And Don’t Speculate: How To Be Helpful On Social Media Today  #sydneysiege	1
"What's happening in Sydney will happen in the uk it's inevitable, and our political leaders will have blood on their hands"	1
BREAKING NEWS UPDATE: Police storm Sydney café to end hostage-taking  #SydneySiege	1
"Dear God,  Please protect and bless  The hostages in Sydney.  Pour forth Your Light  And work a miracle.   May sanity..."	1
"Muslim community reacts with 'horror, aversion' to #SydneySiege,  reports"	1
 Praying for the safety of all emergency services involved in the  operation in Sydney CBD &amp; those inside the cafe	1
"RT  Just really, really want this #sydneysiege to be over. Those poor people 😓"	1
The gunman is also holding 1.6 billion Muslims hostage. Islam is free from the crimes he's committing against innocents. #SydneySiege	1
"The #sydneysiege is terrifying. But attacking and abusing Muslims is EXACTLY what ISIS wants. We need to pull together, not apart."	1
FUCK THE MONDAY AND THE FUCKING AUSTRALIA TERRORIST FOREVER #sydneysiege	1
"#SydneySiege is likely being carried out by a 'lone wolf' with minimal links to organized terror groups, expert says"	1
Watch gunfire erupt and hostages flee chocolate shop as #SydneySiege ends	1
These people are taking selfies on the scene of the #sydneysiege.	1
"The Terrograph, shame on you today. How low can you get spreading lies &amp; misinformation? #auspol #SydneySiege"	1
"Remember, Sydney terrorists have nothing to do with Islam. Now, can someone please translate this flag they're using?"	1
The moment the #sydneysiege started. Seems so long ago. Praying it ends soon.	1
Hostage siege selfies RT:  The punters are back taking selfies 100m from the Lindt Cafe #sydneysiege	1
"Daily Telegraph #sydneysiege front page with comment piece ""The instant we changed forever"""	1
i love this. #sydneysiege #PrayForSydney #australia	1
No degree of hate or #Islamophobia will strip Muslim Australians of either half of their identity.  #sydneysiege	1
About 50 Australian Muslim groups issue statement condemning #SydneySiege	1
A Muslim lady took off her scarf out of fear after the Sydney Siege &amp; is comforted by strangers. #illridewithyou	1
"If #SydneySiege is the worst of humanity, then #illridewithyou is the best of it. Now THAT is how you respond to hatred."	1
. will not confirm how many #sydneysiege hostages left in #lindtcafe	1
"The man believed to be holding hostages in Sydney is Man Haron Monis, known as Sheikh Haron, source says"	1
"Australia is a peaceful, open, generous society and nothing should change that - PM Tony Abbott on hostage situation at Sydney cafe #7News"	1
Prayers to all the innocent victims of terror in #Sydney.      And those victimized by racial and religious profiling.  #sydneysiege	1
'Scared for those inside' - The BBC speaks to eyewitnesses near #sydneysiege on #MartinPlace	1
Lindt Chocolate Cafe Australia issues #sydneysiege statement on Facebook:	1
Authorities have confirmed that #sydneysiege is now over after police storm the building:	1
Gunman in #Sydneysiege identified as Muslim cleric and activist unaffiliated with an organization or party:	1
"BREAKING: Sydney terror suspect is Iranian Shi'ite, claims to have 'converted to Islam' a week ago on website."	1
Sydney residents pledge on twitter  #illridewithyou on public transport to keep Muslims safe against possible reprisals over #sydneysiege	1
Sydney Siege: Australians Rally Against Islamophobia With #illridewithyou Hashtag	1
"Man what on Earth is going on in Sydney. Despicable. Life in prison no parole for the idiots responsible, set a hard line, no tolerance."	1
The moment #SydneySiege came to an end	1
MORE: Heavily armed police storm the Sydney cafe shortly after 5 or 6 hostages were seen running out:	1
Separating fact from fiction on the #SydneySiege. Here's what we do and don't know	1
people are being held hostage and the fact that there are people who'd rather celebrate how 5sos aren't in sydney honestly disgusts me	1
"Mass disbelief: crowds looking anxiously, down Martin Place. #sydneysiege"	1
My thoughts go out to the people of Sydney.	1
Sydney hostage situation.    LIVE VIDEO:  - via     UPDATES:	1
#SydneySiege gunman ‘has improvised explosive device’	1
I applaud how the Australian police have dealt with #sydneysiege so far. Patience. Communication. No bullets fired. US Police - take note.	1
"CAN YALL STOP SAYING ""THANK GOD 5SOS ISNT IN SYDNEY"" LIKE DO YOU RELISE HOW IGNORANT YOU SOUND THINK ABOUT THE HOSTAGES NOT A FUCKING BAND"	1
It is worth remembering that most boat people are fleeing the same extremists we are fighting in the Middle East #sydneysiege	1
I just found this and never have I ever seen such a thing. Sending all my love and support to Sydney.  #illridewithyou	1
"Security forces storm Sydney cafe where hostages held, gunman identified as Man Haron Monis:"	1
"Man Haron Monis is believed to be the man behind the #sydneysiege, his former lawyer says likely he acted alone ."	1
"RT  Just really, really want this #sydneysiege to be over. Those poor people 😓"	1
Much love to everyone tweeting #illridewithyou.    Solidarity.     #TeamHumanity     Australia at its best. #sydneysiege	1
"Infographic of the flag being shown in Martin Place, as compared to flags used by IS &amp; others. Via  #sydneysiege"	1
"So a Rabbi, Imam &amp; Priest walk into a mosque. The punchline: a powerful &amp; beautiful stand of solidarity. #SydneySiege"	1
"Flags by terrorists in Sydney cafe read ""there is no God but Allah, Mohammed is the messenger of Allah"",but dare u bring religion into this!"	1
#SydneySiege  - 5 people injured  - Reports of at least 2 dead  - Bomb disposal unit inside cafe  - Police confirm siege is over.	1
"even if you aren't Australian, please spare a thought for those who have been held hostage for hours in Sydney, just a simple thought."	1
#illridewithyou is the best thing to come out of the #sydneysiege	1
Video of hostages running from #SydneySiege cafe	1
To American gun nuts exploiting a situation half a world away to push your agenda: you are sick. Bugger off. #sydneysiege	1
I stand in solidarity with Muslim Australians &amp; condemn anyone who uses this as an excuse for Islamaphobia.     #sydneysiege #MartinPlace	1
Fingers crossed for Sydney. One day we won’t live in a world where humans terrorise each other	1
We condemn the actions of the criminals at #martinsplace #sydneysiege     Islam is free from terrorism. Visit:	1
Can't believe what's happening in Sydney... Just hoping that no one gets hurt.	1
"Please remember that it's an individual causing the #sydneysiege not a faith or race. They speak for themselves, nobody else."	1
"A major police operation is under way in Sydney, Australia; police advise avoiding Central Business District."	1
Australians start #illridewithyou campaign to support #Muslims.  #Sydney #SydneySiege #SydneyHostageCrisis	1
So #sydneysiege is just the beginning. Terrorist sympathetic group is running campaign in support of Mehdi Masroor.	1
To any American tweeting about how #sydneysiege could have been averted if we carried guns. No -- imagine how much worse it could have been.	1
who takes a selfie in the middle of a hostage siege ? well these idiots do #sydneysiege	1
Please do not use today as an excuse to be racist and bigoted. Ignoring the Telegraph would be a good start. #sydneysiege #auspol	1
Breaking News: Police Storm Sydney Cafe Where Hostages Are Held	1
"Re: #sydneysiege, please remember there are $1.6bn muslims in the world &amp; &gt;99.9999% of them will be just as appalled by this as you."	1
"Instead of calling the Sydney cafe terrorist 'the terrorist',BBC is calling him 'the gunman'. Even after he showed his black terrorist flag."	1
"To everyone who's gonna be in Sydney for New Years, be careful!"	1
Again irreligious extremists hold innocent people hostage and hijack Islam. Our prayers with the hostages #Sydneysiege #ThisIsNotIslam	1
#ISIS speaks for all Muslims no more than the Klu Klux Klan speaks for all whites.     #MartinPlaceSiege #auspol #sydneysiege # sydney #siege	1
LIVE: Sydney Opera House cancels performances in light of #sydneysiege events	1
Join us in praying for Sydney right now and the safety of those involved in the current situation. Pray for peace. #PrayForSydney	1
If Sydney had been Texas 10 customers would have drawn guns the moment the ISIS terrorist walked in... #2A	1
Hope all hostages get out this cafe ok! Just seen the gun fire footage in Sydney! 😳🙈	1
'I'll ride with you'  Australia unites during #SydneySiege	1
Canada's thoughts and prayers are with our Australian friends. #MartinPlace #SydneySiege	1
Every non-muslim in the world must watch this video  &amp; show it every other non-muslim! #sydneysiege	1
"Suspect in Sydney cafe siege identified as Man Haron Monis, an Iranian granted asylum in Australia"	1
Australians respond to racism by telling #Muslim community #illridewithyou. #sydneysiege #MartinPlace	1
#BREAKING: unconfirmed reports contact has been made to a Sydney radio station.  #martinplace	0
Gunfire at Sydney cafe where hostages held; report says at least 1 person shot; more hostages flee	0
Pray with me for those being held hostage right now in Sydney.. And for the police and those responsible.. May peace prevail	0
"#Religion Of COWARDS-&gt;Hostages Forced Display Islamic Flag, Women Used AsShields  #sydneysiege"	0
"US evacuated Consulate in Sydney after #sydneysiege. Emergency warning to U.S. citizens urging them to ""maintain high level of vigilance""."	0
"JUST IN: Two gunmen, dozen hostages inside cafe in Sydney, Australia. ISIS flags remain on display. -"	0
Major landmarks in Sydney evacuated as police respond to hostage situation at café in city's Martin Place -	0
BREAKING NEWS: SYDNEY SIEGE GUNMAN DOWN.	0
"Terrifying photo of hostages in Martin Place in Sydney, being held by men waving an ISIS flag"	0
"UPDATE: Australian PM Abbott: Police dealing with ""reported hostage-taking incident"" in Sydney's business district -"	0
"#Sydney airspace closed, Sydney Opera House evacuated as hostage drama unfolds. #ISIS-style flag seen."	0
Here's everything we know so far about the #sydneysiege. Dozens of hostages are being held.	0
"Gunman's headband reads, ""We are your soldiers O Muhammad"".  #MartinPlace #SydneySiege"	0
#BREAKING Australian police say responding to 'incident' at Sydney Opera House	0
BREAKING: Several more hostages flee from Sydney cafe after loud bang is heard.	0
More from Sydney: Opera House evacuated; siege continuing; local media reports 13 hostages	0
"BREAKING: Gunman in #SydneySiege says he has ""devices all over the city,"" demands to speak with Prime Minister -"	0
2 hostages in Sydney café confirm to  gunman's demands   1) He wants ISIS flag delivered  2) He wants to speak to Prime Minster	0
Sydney Opera House has been completely evacuated and Sydney airspace closed. #siege	0
Basically: there are 1-2 men holding 13 ppl hostage in a café in Sydney and has made some of the hostages hold an islamic flag in the window	0
Total number of people who have left the cafe in Sydney up to 5. The latest:  #SydneySiege	0
"BREAKING: Two new hostages, both woman, run to safety from Sydney cafe, Australia television network reports"	0
And I'm now officially done with  which is price gouging during AU hostage crisis. What sad sorry clowns.	0
"Sydney cafe siege: Two gunmen and up to a dozen hostages inside the cafe under siege in Martin Place, Sydney. ISIS flags remain in display."	0
Stretchers taken from Sydney cafe after police storm building; fate of hostage-taker unknown -	0
#US consulate reportedly evacuated amid #Sydneysiege hostage situation  #martinplace	0
Islamic terrorist attack in Sydney. Hostages holding up a black flag with the Islamic creed on it. #SydneySiege	0
BREAKING NEWS: UP TO 50 PEOPLE BEING HELD HOSTAGE IN SYDNEY. 7NEWS	0
No word yet on the whereabouts of gunman Man Monis.  #SydneySiege #9News	0
Scary scenes in Sydney right now. Thoughts go out to everyone involved. Hopefully the hostage situation can be resolved peacefully.	0
A bomb detection robot has entered the #MartinPl café. #SydneySiege #9News	0
"3 people have come running out of the Lindt cafe building, including a man who looked like a cafe worker. #MartinPlaceSiege #sydneysiege"	0
"If I understand Hillary Clinton &amp; Sen Feinstein correctly, 1st step for current Sydney hostage situation is to empathize w the f'n bastards."	0
#BREAKING: Police believe the man behind the Sydney siege is Iraninan cleric Man Haron Monis  #sydneysiege	0
Police surrounding cafe in central Sydney after reports of hostages being taken	0
Police aware that hostages are posting gunman's demands on social media. #sydneysiege	0
"UPDATE: Hostages fleeing #Sydney cafe held by Iranian gunman as explosions, gunshots are heard:"	0
Hostages are posting the requests of the gunman on social media.  has asked the media not to publish those requests #SydneySiege	0
Update: Five hostages escape as a gunman continues siege in Sydney cafe	0
"CONFIRMED: Three hostages, 2 customers, 1 worker, have been released from Cafe. #sydneysiege"	0
"With the #sydneysiege now in its tenth hour, police say they're in contact with the gunman."	0
"Martin Place, Sydney Opera House &amp; State Library evacuated due to #sydneysiege follow our blog"	0
BREAKING: Five have now escaped a hostage situation at a cafe in downtown Sydney #sydneysiege	0
"Hostages held in Sydney cafe, forced to hold Islamic flag in window:"	0
BREAKING ALERT: Preliminary reports indicate perpetrators appear to be members of #ISIS. #SydneySiege	0
#breaking a number of people appear to have just fled the scene of the #Sydneysiege. Lots of screaming.	0
RT  Siege situation currently unfolding at Sydney's Martin Place. Updates here:	0
"Hostage involved in #SydneySiege texts ""I'm ok"" to his mother"	0
#BREAKING: Reports that some of the hostages have escaped. LIVE Ch 601 #sydneysiege	0
Man Haron Monis ID'd as gunman holding captives in #SydneySiege. DETAILS:	0
Australian police cordon off Sydney street; reports say hostages held in a cafe. Flag in window similar to those used by #ISIS militants	0
#Sydney: Hostages told Australia's #channeltennews the gunman claims there are 2 bombs in the cafe and 2 in CBD area	0
"Police seem relaxed, suggesting all hostages are out and gunman no longer a threat  #sydneysiege"	0
2 more people have fled from Sydney cafe where hostages are being held.  #sydneysiege	0
Powerful series of images of one of the hostages escaping #sydneysiege	0
"UPDATE: Reports a gunman is requesting to speak to Australian leaders on live radio, as specialist officers work to make contact. #9News"	0
Update - Five hostages have escaped from the Lindt cafe in Sydney and an unconfirmed number of hostages remain inside #sydneysiege	0
Prime Minister Tony Abbott's statement on the #SydneySiege. Updates:	0
A number of people are being taken away on stretchers; some appear to be the hostages. #MartinPl #SydneySiege #9News	0
The US Consulate in #Sydney has been evacuated - Statement via	0
"#SydneySiege ""We are only dealing with one location"" says police chief, responding to rumours of bombs elsewhere"	0
"BREAKING: CNN: Sydney police storm cafe. 2 confirmed dead. Syndey gunman is ""Muslim cleric."""	0
A man believed to be the gunman filmed wearing a black headband inside the cafe	0
50 hostages in a cafe... at Sydney... Imagine if  were reporting this ugly incident.. You would be dead by now....	0
Vision now confirms #sydneysiege perpetrator is using young woman as a shield as he paces around in view of windows &amp; police outside.	0
BREAKING: Hostages are running out of the cafe #sydneysiege	0
Updated: An armed person took hostages in a Sydney cafe and displayed a black flag with Arabic script	0
Geoblock lifted on #ABCNews24. Streaming coverage of the Martin Place siege in Sydney here	0
Central Sydney shut down by police amid ongoing hostage situation:	0
"CPR being performed on at least 2 after Sydney siege, which has now ended, Australia's ABC reports"	0
"RT  Terrifying photo of hostages in Martin Place in Sydney, being held by men waving an ISIS flag"	0
"BREAKING: A Sydney cafe at Martin Place is being held up - hostages inside have their hands against the windows, ISIS flag visible.. #7News"	0
"Hostages being held in Sydney, Australia cafe"	0
Reportedly 3 hostages have come out of the #lindt  cafe #sydneysiege	0
VIDEO: Australian police say they are talking to gunman holding hostages inside cafe in Sydney:	0
The PM's office releases a statement about  #sydneysiege.	0
#breaking  We have now heard that all airspace in the #Sydney city has been shut down. #martinplace #Lindt cafe	0
Hostage falls into policeman’s arms after being released  #SydneySiege	0
"The flag in the Lindt cafe window appears to be a Shahada flag, not an Islamic State flag. Live blog:  #SydneySiege"	0
Uber intros surge pricing in downtown Sydney during hostage siege	0
#BREAKING: The gunman behind the #SydneySiege has been named as Man Monis	0
BREAKING: Gunmen displaying Islamist flag take hostages in Sydney	0
#SYDNEYSIEGE: 3 people escape gunman-held Lindt Café	0
At least five people have been released or escaped from a Sydney cafe where an armed man is holding hostages:	0
BREAKING: Now free to confirm that radical cleric Sheikh Man Monis has been named as gunman behind #SydneySiege.	0
Two women flee #sydneysiege cafe  via	0
#BREAKING Three hostages run out of Sydney siege cafe: report	0
"BREAKING: Gunman in #SydneySiege has told police he has ""devices all over the city"" &amp; demands to speak with Prime Minister, acc. to reports."	0
"What we know about Sheikh Haron, the suspected hostage taker in #SydneySiege"	0
UPDATE: Police storm #Sydney cafe amid gunshots and explosions:	0
A gunman holding hostages in a Sydney cafe is said to be demanding an #ISIS flag  #sydneysiege	0
#BREAKING The man behind the hostage situation at Martin Place has been identified as Man Monis #sydneysiege	0
Hostages seen fleeing from cafe at centre of #SydneySiege moments ago	0
