theme, label, id, tweet_text, tweet_author,
ottawashooting, 1, 524979089787330560, #OttawaShooting is NOT Canada's 9/11.  Let the damn officials figure out what's going on before the American media starts fear-mongering., Kay,
ottawashooting, 1, 524936075870228480, LIVE BLOG | For tweets from reporters covering the shootings in Ottawa, click  #cbcOTT #OTTnews , CBC Ottawa,
ottawashooting, 1, 524943976902971392, "If you can see Parliament Hill, you're in danger," cop shouts at me, behind the Chateau Laurier., Steve Rennie,
ottawashooting, 1, 525016983646244865, I am sharing this with you. Please feel free to post it on your status to show ur support for #Ottawa #OttawaStrong , Laurie McCann,
ottawashooting, 1, 524957554829717504, Thoughts and prayers with everyone affected by the tragic events here in Ottawa this morning. Stay safe! #OttawaStrong, Curtis Lazar,
ottawashooting, 1, 525018717038854144, CityNews airing 4 newscasts dedicated to #Ottawashooting. 5-7pm, 8-9pm &amp; 11pm ET
WATCH LIVE:  , CityNews Toronto,
ottawashooting, 1, 525069509342683137, Why Canada is great RT  Message from Toronto Police to Imams and Mosques in wake of #OttawaShootings: , HuffPost Canada,
ottawashooting, 1, 524947368865964033, We are deeply saddened and concerned by the events unfolding in #Ottawa this morning. Our thoughts are with residents &amp; first responders., The Weather Network,
ottawashooting, 1, 524944178586091520, If you're on Parliament Hill, please don't Tweet your location or that/activities of police for your/their safety during incident. #Ottawa, Mark Towhey,
ottawashooting, 1, 524926528342487041, Ottawa police tactical officers are here and very kindly pointed their guns at every reporter, ordering hands in the air and us to ground, Josh Wingrove,
ottawashooting, 1, 524991832451981312, Canadian police say #OttawaShooting "caught us by surprise"  , BBC News (World),
ottawashooting, 1, 524958498770395137, Photos of the #OttawaShooting scene are unfolding after reports of multiple shootings:  , CNN,
ottawashooting, 1, 524968330172850177, Follow our live coverage of the shootings in Ottawa here:  #ottawashooting , The Globe and Mail,
ottawashooting, 1, 524970488590651395, Whoops sorry. Ottawa*, Rian Dawson,
ottawashooting, 1, 524936881348558849, #RCMP advises if you are in downtown Ottawa to stay away from windows and off roofs due to ongoing police incident., RCMP,
ottawashooting, 1, 524944571256434688, Ottawa police, Twitter users urging those on the scene to STOP tweeting police officer locations. #Ottawa, Nicole Bogart,
ottawashooting, 1, 524961589406216192, The thoughts and prayers of #Toronto are with #Ottawa right now, and with the families of those affected by these attacks, Mayor Rob Ford,
ottawashooting, 1, 524948618776944640, I always say Ottawa is the best place to be from and very safe. Nothing changes that today. A few people will not change our Capital!!, Matthew Barnaby,
ottawashooting, 1, 524988027425554432, The Players and Staff of the NHLPA have the City of Ottawa &amp; Canadian Armed Forces personnel in our thoughts today., NHLPA,
ottawashooting, 1, 524947129354420225, Canadian Forces bases across country being closed to public in wake of shooting of soldier at #Ottawa War Memorial. #cdnpoli, CBC News Alerts,
ottawashooting, 1, 524949897221795840, Due to shooting at Parliament Hill in #Ottawa earlier, we are currently on lockdown. We will update once further information is available., U.S. Embassy Ottawa,
ottawashooting, 1, 524997030536830976, Just to confirm again, the large power outages in Ottawa aren't related to today's shootings:  #cbcOTT #OTTnews, CBC Ottawa,
ottawashooting, 1, 524950159160250368, JUST IN: White House official: Pres. Obama has been briefed on shooting incidents in Canadian capital - , ABC News,
ottawashooting, 1, 525012912562536448, Very sad that someone died in Ottawa. Who has to die in a country to mobilize it for war? Is this what it takes? Is that where we are going?, IG: TechImmortal,
ottawashooting, 1, 524966565788520448, Stay Strong Canada.  #ottawashooting , ONTSpecialNeeds,
ottawashooting, 1, 524936008870400000, Photos from the Parliament shooting scene  , The Globe and Mail,
ottawashooting, 1, 525009541671702528, We are One. We are Strong. #ProudToBeACanadian #PrayForOttawa #OttawaShooting , David Freedman,
ottawashooting, 1, 524966946467749888, I admire the way Canadians are responding to the #ottawashooting. Keeping the focus on the victims rather than the perpetrators., Rebecca Sellitti,
ottawashooting, 1, 524935943925796866, Asked police if there is still gunman on loose. Officer: "This is not a safe environment. Everyone should go home. Hug your family." #ottawa, Laura Stone,
ottawashooting, 1, 524959390332239872, U.S. jury finds four former Blackwater guards guilty on nearly every count related to 2007 Baghdad shooting., Reuters Top News,
ottawashooting, 1, 524934090542182400, To all in Ottawa, stay safe &amp; strong. Thank God for Sgt at Arms Kevin Vickers &amp; our Cdn security forces. True heroes #cndpoli, Peter MacKay,
ottawashooting, 1, 524960221694005248, Chairs against door. MT  Photo from inside caucus room after shooting , Irene Thomaidis,
ottawashooting, 1, 525008469385302017, Updated: The Ottawa attack heightened fears of Canada being a target for terrorists  , The New York Times,
ottawashooting, 1, 524928863714168832, BREAKING: Injury reported after shooting at Canada’s War Memorial, near country’s Parliament, police say. , CNN International,
ottawashooting, 1, 525044166519451648, (Sigh) what a horrible day. Someone had to lose a life at a place where we honour those who fought for us. #Ottawa 🍁, .,
ottawashooting, 1, 524960814944747520, Caucus room barricaded after shooting. , Warren Kinsella,
ottawashooting, 1, 524935906596499456, There is fear and uncertainty about what has happened in #Ottawa, but democracy will not be silenced. Stay safe, Ottawa. #cdnpoli, Kathleen Wynne,
ottawashooting, 1, 524930400272265216, Canada Prime Minister Stephen Harper safe, has left parliament Hill: TV quoting PM's office, Reuters Top News,
ottawashooting, 1, 524976835881205760, If you're thinking "I should tweet about how the situation in Ottawa conveniently benefits my party": step away from twitter now. #cdnpoli, Paul Fairie,
ottawashooting, 1, 525050632211021825, Wishing everyone in #Ottawa and all over Canada the best in the wake of today's shootings. I'll have a hug tomorrow for anyone who needs one, Mick Foley,
ottawashooting, 1, 524969431534153728, Ottawa youth: If you need to talk: 24/7 Crisis Line
613-260-2360 or 1-877-377-7775 (toll free for Eastern Ontario)
crisis, YouthServicesBureau,
ottawashooting, 1, 524944146025312256, LIVE: Ongoing  coverage of active shooting incident    near Canadian Parliament:  , ABC News Live,
ottawashooting, 1, 524982954880413696, Media Advisory - Update on the current operation with respect to the shootings in the Ottawa downtown core , RCMP National Div,
ottawashooting, 1, 525049481679892481, Along with all our fellow Canadians, our thoughts are with the family of the  member killed today. #OttawaShooting, York Regional Police,
ottawashooting, 1, 525063393309630464, VIDEO: Key moments in today's Parliament Hill shootings.
 , The National,
ottawashooting, 1, 524951948337098752, NEW: U.S. Embassy in Ottawa is on lockdown due to shooting near Canadian Parliament - , NBC Nightly News,
ottawashooting, 1, 524977767688200192, UPDATE: #uOttawa courses + exams officially cancelled for the whole day. Lockdown still in effect. Stay indoors, stay safe #Ottawa #ottcity, SFUO FÉUO,
ottawashooting, 1, 524986210402705408, More than a half-dozen witnesses have provided testimony that supports officer's account of Michael Brown shooting , Washington Post,
ottawashooting, 1, 524931083797004288, Prime Minister Stephen Harper is safe and has left Parliament Hill, spokesman says -  , Breaking News,
ottawashooting, 1, 525047104239333377,  Last 3 Gms: 

27 Pts 5Reb 4Ast
26 Pts 4Reb 5Ast
27 Pts 4Reb 2Ast

But He's Not A Top Ten Shooting Guard , Laker Dynasty,
ottawashooting, 1, 524970444156571648, Our thoughts are with our friends in Ottawa. Stay safe everyone., Winnipeg Jets,
ottawashooting, 1, 524958741259886592, BREAKING: Four Blackwater guards convicted of voluntary manslaughter in 2007 Baghdad shooting , RT America,
ottawashooting, 1, 524937675115999232, Helpful for people watching and covering the events in Ottawa today (via  Be safe everyone. #cdnpoli , Archie McLean,
ottawashooting, 1, 524954262657581057, Our thoughts are with our nation's capital right now. Praying for those affected by today's tragic events at Parliament Hill in Ottawa., Edmonton Oilers,
ottawashooting, 0, 524950899899113473, EXTENDED: Dramatic video of gunfire inside hallways of Parliament Hill. (The Globe and Mail)  , CTV Ottawa ,
ottawashooting, 0, 524990163446140928, Police have clarified that there were two shootings in Ottawa today, not three: at the War Memorial and Parliament Hill., CTV News,
ottawashooting, 0, 525039002307424256, Soldier killed in Ottawa identified as Cpl. Nathan Cirillo 
 , CTV Ottawa ,
ottawashooting, 0, 524957752138149888, NORAD increases number of planes on higher alert status ready to respond if necessary, official says.  #OttawaShooting, CNN International,
ottawashooting, 0, 525051365195014144, All 3 patients injured in #OttawaShooting released from hospital: #Ottawa Hospital spokesperson. #cdnpoli, CBC News Alerts,
ottawashooting, 0, 524976773671292928, NHL postpones Maple Leafs-Senators game after tragic shootings in Ottawa.  , theScore,
ottawashooting, 0, 525027651908800512, #Breaking Military sources, friends ID Nathan Frank Cirillo as soldier killed in Ottawa   , TorontoStar,
ottawashooting, 0, 525021083892994049, Rest in peace Cpl. Nathan Cirillo via  #ottawashooting  , Samar,
ottawashooting, 0, 524976486902951936, Map of three #Ottawa locations where police say shots have been fired  , BBC News Graphics,
ottawashooting, 0, 524998906799988736, Full White House statement on Obama's call to #Ottawa , Mitch Potter,
ottawashooting, 0, 525024518713397249, Twenty-four-year-old Cpl. Nathan Cirillo was shot dead today at the War Memorial in #Ottawa. #cdnpoli #OttawaShooting , Cara Stern,
ottawashooting, 0, 524949439367380993, #OttawaShooting police say they are investigating 3 shootings, one at War Memorial, one on Parliament Hill and one near Rideau Centre, Erin Anderssen,
ottawashooting, 0, 524947416869388288, Reports now that 2nd shooter has been shot in downtown Ottawa #ottnews, newhot899,
ottawashooting, 0, 525018799347875841, #BREAKING: Reports that the dead shooting suspect is Michael Zehaf-Bibeau, born 1982. He is reportedly Canadian-born. #OttawaShooting, Sun News Network,
ottawashooting, 0, 524929893759737856, #BREAKING: Soldier shot at war memorial near Canadian parliament: , Fox News,
ottawashooting, 0, 524950584349454337, VIDEO Just on CBC NN:  video showing shots fired inside Parliament Hill. #cdnpoli  , The National,
ottawashooting, 0, 524954833648771072, At least 30 more shots were fired inside Parliament in Ottawa. , Reuters Top News,
ottawashooting, 0, 524948941956448257, RAW VIDEO : Parliament Hill shooting.
Video from inside Parliament Hill after shots were fired. #breaking  #CBCNews, CBC News,
ottawashooting, 0, 524949021744713728, Ottawa Police report a third shooting incident at the Rideau Centre. No word on injuries., 580 CFRA,
ottawashooting, 0, 525046443103354880, Canada identifies Muslim convert Michael Zehaf-Bibeau as suspected shooter in Ottawa attack, U.S. officials tell CNN. #OttawaShooting, CNN International,
ottawashooting, 0, 524945197705461763, Soldier gets CPR after being shot at War Memorial in #Ottawa , Laura Stone,
ottawashooting, 0, 524942470472548352, The University of Ottawa, just a five minute walk from the Hill, is now on lockdown., Lauren Dobson-Hughes,
ottawashooting, 0, 525029954908860417, Updated: Full story on Nathan Cirillo, the soldier killed in #Ottawashooting  , TorontoStar,
ottawashooting, 0, 525032872647065600, BREAKING: Michael Zehaf-Bebeau had been designated "high-risk traveller" by CDN govt, which confiscated his passport , John Schindler,
ottawashooting, 0, 525028522361114625, Ottawa shooting: Nathan Cirillo, reservist from Hamilton, killed in attack
 , CBC News,
ottawashooting, 0, 524925050739490816, BREAKING NEWS: Soldier shot at National War Memorial in Ottawa , CBC News,
ottawashooting, 0, 524985687704338432, Updated: The shooting incident in Ottawa had the appearance of a coordinated attack  , The New York Times,
ottawashooting, 0, 525028734991343617, CTV News confirms that Canadian authorities have provided US authorities with the name Michael Zehaf-Bibeau in connection to Ottawa shooting, CP24,
ottawashooting, 0, 524945879455653889, According to reports, one gunman is dead in #Ottawa Parliament shooting. LIVE coverage:  , Fox News,
ottawashooting, 0, 525030696738652160, Canadian soldier killed in Ottawa identified  // #CDNpoli #OttawaShooting , Sun News Network,
ottawashooting, 0, 524959809402331137, Senior U.S. official: Canadian government has informed U.S. that one shooter is dead in Ottawa. Live blog: , CNN Breaking News,
ottawashooting, 0, 524934673760530432, Canadian parliament on lockdown after shooting – live updates , The Guardian,
ottawashooting, 0, 524924034124107776, Witness says say three or four shots fired at #Ottawa's War Memorial, Soldier wounded, being treated by several paramedics., CBC News Alerts,
ottawashooting, 0, 525036214286815232, Gut-wrenching to hear the soldier guarding our national war memorial has died. Rest in peace Cpl Nathan Cirillo #OttawaShooting #NeverForget, John Baird,
ottawashooting, 0, 524977076433321987, Ottawa police and RCMP will be announcing a joint press conference time shortly. #cbcOTT #OTTnews, CBC Ottawa,
ottawashooting, 0, 524977321430630400, Ottawa Police spokesman tells  News that 3 suspects are being sought following shootings in Canadian capital - , ABC News,
ottawashooting, 0, 524987432656453632, Police are holding a news conference to provide the latest on today's incidents in Ottawa. Watch live now on CNNgo. , CNN Breaking News,
ottawashooting, 0, 524935586025861121, Witnesses say as many as 50 shots fired at Parliament Hill. Gunfire reported within the Parliament building. #ottawa , Yahoo Canada News,
ottawashooting, 0, 524948206023880704, The latest  on #Ottawa shootings. Gunman killed inside Parliament, soldier shot at War Memorial.  #cdnpoli, CBC News Alerts,
ottawashooting, 0, 524942548066791424, IN PICTURES: Shots fired on Parliament Hill, soldier shot at National War Memorial    , CTV Ottawa ,
ottawashooting, 0, 525026219100995584, Soldier killed at war memorial identified as Cpl. Nathan Cirillo #ottawashooting  , The Globe and Mail,
ottawashooting, 0, 525029016001318913, CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting, CTV News,
ottawashooting, 0, 524987990524047361, Ottawa police chief confirms that both gunman and soldier at war memorial are dead., CTV News,
ottawashooting, 0, 524993533212897281, FBI assisting in the case of the Ottawa shooting, sources have confirmed to CTV News, CTV News,
ottawashooting, 0, 524931019745812480, DEVELOPING STORY: Soldier shot in #Ottawa at War Memorial.  , CTV Toronto,
ottawashooting, 0, 524925033626738688, Scene at Ottawa war memorial. Soldier on duty shot. , Katie Simpson,
ottawashooting, 0, 524923341359300608, Uniformed Canadian soldier shot at War Memorial in #Ottawa., CBC News Alerts,
ottawashooting, 0, 524959630158725120, These are the areas where the #OttawaShootings have been reported.   , CNN,
ottawashooting, 0, 525027116287811584, Rest in peace to the soldier killed in Ottawa today , $wank,
ottawashooting, 0, 524961659685588995, Extended Video: Guns raised, officers rush towards   , CTV Ottawa ,
ottawashooting, 0, 525040767317082113, MORE: Ottawa shootings suspect identified as Michael Zehaf-Bibeau, 32; unclear if there are other shooters: , The Associated Press,
ottawashooting, 0, 524940716733370374, WATCH: Shots are fired inside Ottawa's Parliament building. Canadian police say shooting suspect is still at large. , Sky News,
ottawashooting, 0, 524989654995849216, Police in #Ottawa call situation 'fluid,' 'dynamic,' 'unfolding.' Confirm deaths of soldier, gunman. #cdnpoli, CBC News Alerts,
ottawashooting, 0, 525071638464049152, Watch live: PM Stephen Harper expected to speak to the nation imminently on #OttawaShooting   #cdnpoli, CBC News Alerts,
ottawashooting, 0, 524960247518330881, Timing of Parliament shootings - an hour later and 200+ MPs and dozens of reporters would have been in hall where shooting took place, Nathan Cullen,
ottawashooting, 0, 524940077978640384, Police say the shooter is on roof of building at Metcalfe and Sparks 1 block from Parliament Hill #ottnews #cbcott , Jamie Long,
ottawashooting, 0, 524966770428243968, #BREAKING:  confirms the soldier shot this morning has died, a Parliamentary Guard has also been wounded. #OttawaShooting, NEWSTALK1010,
ottawashooting, 0, 525028171549523971, Canadian media identify the soldier killed in Ottawa as Nathan Cirillo, 24 , BBC Breaking News,
ottawashooting, 0, 524956294395224064, Here are the 3 locations of shootings in #Ottawa around Parliament Hill (GoofleEarth)
From: 
, Mark Day,
ottawashooting, 0, 525062013551001600, PM Stephen Harper to address the nation on #OttawaShooting at 7:45 pm/ET.  #cdnpoli  , CBC News Alerts,
ottawashooting, 0, 524942058042449920, Ottawa Police say they are dealing with multiple suspects, can't confirm whether all have guns but are confirming multiple suspects., amy minsky,
ottawashooting, 0, 525056576038518785, Soldier killed in Canada shooting was a young reservist with a six-year-old son  , The Telegraph,
ottawashooting, 0, 525040509937795072, RIP Corporal Nathan Cirillo Thank you for serving our country. Gone but never forgotten #OttawaShooting , StevesCODvision,
ottawashooting, 0, 524977651476623360, Soldier shot at War Memorial in Ottawa has died. Live coverage: , The Globe and Mail,
ottawashooting, 0, 524964223185850368, Canadian soldier shot in Ottawa a reservist from Hamilton  #HamOnt #Canpoli #ottawashooting , CBCHamilton,
ottawashooting, 0, 524938107142283264, Canada's parliament building in Ottawa is on lockdown after reports of an active shooter  , Mashable,
ottawashooting, 0, 524951893467234304, CXN: 1 gunman shot dead in Parliament Hill attack, soldier shot in Ottawa  No report soldier dead. #OttawaShooting, CBC News,
ottawashooting, 0, 524923480173981696, #BREAKING: Reports of shots fired on Parliament Hill, CTV News,
ottawashooting, 0, 525044004287971329, U.S. officials: Suspected shooter in Ottawa rampage identified as Canadian-born Michael Zehaf-Bibeau. Live blog: , CNN Breaking News,
ottawashooting, 0, 524932574909857792, Parliament was stormed by at least one gunman who shot a soldier standing guard at Canada's war memorial. #cbcOTT #OTTnews, CBC Ottawa,
ottawashooting, 0, 524979946218061824, Leafs-Sens game postponed after shootings on Parliament Hill , CP24,
ottawashooting, 0, 524981945131102211, Prayers for #Ottawa, those directly affected, family of the soldier who died. God keep our land glorious and free.  #WeStandOnGuardForThee, paulbrandt,
ottawashooting, 0, 524943132409212928, University of Ottawa is in lockdown, classes are cancelled, CTV News,
ottawashooting, 0, 524979668282519552, Ottawa hospital confirms it's treating 3 #OttawaShooting victims - 2 in stable condition
 , BBC Breaking News,
ottawashooting, 0, 524957566502445056, Reports of a shooting at Rideau Centre have misstated the shooting location., Rideau Centre,
ottawashooting, 0, 524976963862429697, The Canadian soldier shot at the War Memorial has died, officials reported.  #OttawaShooting , CNN,
ottawashooting, 0, 524935246647926784, Shots were fired at Canada's national war memorial in Ottawa and a ceremonial guard was shot, police say. , Wall Street Journal,
ottawashooting, 0, 524927288077746176, RT  LIVE NOW: Cops swarm Parliament Hill following reports of a shooting  , CTV News,
ottawashooting, 0, 524983366261936130, BREAKING: Police say soldier, 1 suspected gunman dead in Ottawa shootings., The Associated Press,
ottawashooting, 0, 524974779540197376, White House says US ready to offer Canada any necessary assistance after shootings in #Ottawa. #BarackObama to speak with PM Harper today., CBC News Alerts,
ottawashooting, 0, 525023642007371776, Soldier killed at war memorial identified as Nathan Cirillo #HamOnt #OttawaShooting #cndpoli  , CBCHamilton,
ottawashooting, 0, 524965165759221760, #BREAKING Minister of Employment Jason Kenney confirms the soldier shot in Ottawa is dead  , TorontoStar,
ottawashooting, 0, 524923676484177920, BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli , Richard Madan,
ottawashooting, 0, 524945684966166528, BREAKING: Two or three gunmen were involved in shooting at Canada war memorial, Ottawa police say. , CNN International,
ottawashooting, 0, 525030416261337089, RIP Cpl. Nathan Cirillo identified as Canadian soldier killed in #ottawashooting #Canada , Danny smith,
ottawashooting, 0, 525035564014526464, FBI working with Canadian authorities to determine if Ottawa shooting was an act of terrorism , Washington Post,
ottawashooting, 0, 524946921547628545, Updated: Canadian soldier killed in attack at Parliament Hill in Ottawa , The New York Times,
ottawashooting, 0, 524964564018790400, Ottawa police confirm they are looking for more than one suspect in Parliament Hill shooting. , Reuters Top News,
ottawashooting, 0, 525038517844709376, RIP Cpl Nathan Cirillo... Canada will always remember you. #OttawaShooting , Chaker Khazaal,
ottawashooting, 0, 525011494896148480, Kevin Vickers hailed as hero who took down attacker  #OttawaShooting #cbcto , CBC Toronto,
ottawashooting, 0, 524939378552864768, Reports now police suspect two or three shooters on Parliament Hill. Sergeant at Arms Kevin Vickers shot one assailant., Bruce Cheadle,
ottawashooting, 0, 524949443607412737, Ottawa Police report a third shooting at Rideau Centre, no reports of injuries., newhot899,
ottawashooting, 0, 524945676443340800, Police confirm multiple suspects involved in shooting incident at Ottawa War Memorial -   , Breaking News,
ottawashooting, 0, 524956372199555072, Map of areas where Ottawa shootings were reported: National War Memorial, near the Rideau Centre and Parliament Hill. , CNN Breaking News,
ottawashooting, 0, 524937330923417600, UPDATED: Gunman on the loose after soldier shot at Ottawa war memorial  , The Globe and Mail,
ottawashooting, 0, 524944006577668096, RT  CONFIRMED | 1 shooter shot dead at Parliament Hill, but there is more than 1 suspect. #cbcOTT #OTTnews, CBC Ottawa,
ottawashooting, 0, 524967298604359684, WATCH: Sounds of apparent gunfire inside halls of Canada's Parliament Hill:  , ABC News,
ottawashooting, 0, 525029232691650561, #RIP Nathan Cirillo #Soldier #Ottawa #Canada love you , Carlos Alvarez,
ottawashooting, 0, 525030963781595136, Soldier killed in #OttawaShooting identified as Cpl. Nathan Cirillo (via   , New York Post,
ottawashooting, 0, 524952094986350592, Our thoughts and prayers are with the Canadian soldier shot while guarding the National War Memorial in Ottawa. #ableg  #cdnpoli, Jim Prentice,
ottawashooting, 0, 525049639016615937, This is the soldier who died today at the #Ottawa War Memorial. His name is Cpl. Nathan Cirillo. #RIP #OttawaStrong , Mauler™ ,
ottawashooting, 0, 524982066564567040, BREAKING: Ottawa Police confirm that a member of the Canadian Forces has succumbed to injuries in hospital following shooting..., CP24,
ottawashooting, 0, 524949887591653376, #BREAKING: Ottawa Police now confirming a 3rd shooting. This one at the Rideau Centre Mall. No word on injuries at that one.#OttawaShooting, Dave Bradley,
ottawashooting, 0, 525008463819464704, Meet Kevin Vickers, the hero who shot down the Parliament Hill gunman #OttawaShooting  , Canoe,
ottawashooting, 0, 525001895631654912, Prime Minister Stephen Harper to address country tonight after fatal shooting at War Memorial and attack on Parliament:  #cdnpoli, CBC News Alerts,
ottawashooting, 0, 524979133366165504, Tonight's game between Maple Leafs &amp; Senators has been postponed after shootings in Ottawa this morning. » , SportsCenter,
ottawashooting, 0, 524973811092193280, #OttawaShooting  press conference will be held at 2 pm today, Erin Anderssen,
ottawashooting, 0, 525025552634494976, Sergeant-at-arms Kevin Vickers who reportedly shot suspect hailed as hero  #ottawashooting , The Globe and Mail,
ottawashooting, 0, 525032520124207104, CBC News Ottawa has independently confirmed that the gunman who was shot and killed is Michael Zehaf-Bibeau. #cbcOTT #OTTnews, CBC Ottawa,
ottawashooting, 0, 524928878075457536, Soldier shot at National War Memorial in Ottawa  , CBC News,
ottawashooting, 0, 524982699220803586, #Ottawa police confirm fatal shooting of Canadian soldier at War Memorial, and shooting death of gunman in Parliament. No one in custody., CBC News Alerts,
ottawashooting, 0, 524932327907270656, Shooting in downtown Ottawa, police evacuating Rideau Centre and closing off Wellington. Stay safe #uOttawa students, SFUO FÉUO,
ottawashooting, 0, 524953604717686784, CANADIAN OFFICIALS NOW CALLING TODAY'S PARLIAMENT SHOOTING A TERRORIST ATTACK -  , Breaking911,
ottawashooting, 0, 524929769469538305, OTTAWA SHOOTING:
- Soldier shot at war memorial
- Parliament Hill locked down
- PM Harper safe, 'off the hill' 
, HuffPost Canada,
ottawashooting, 0, 524953918166794240, Confirmed reports that there were three shootings in Ottawa: at a War memorial, at the Parliament and at a shopping mall., Samuel Oakford,
ottawashooting, 0, 524941504796962816, BREAKING NEWS PHOTO GALLERY: Parliament Hill attacked, soldier shot at National War Memorial  , CBC News,
ottawashooting, 0, 524926235030589440, BREAKING NEWS: At least 3 shots fired at Ottawa War Memorial. One soldier confirmed shot -  , PzFeed Top News,
ottawashooting, 0, 524927281048080385, Snipers set up on National Art Gallery as we remain barricaded in Centre Block on Parliament Hill #cdnpoli. , D. Matthew Millar,
ottawashooting, 0, 525059348574130176, The three people brought to Ottawa Hospital after today’s shooting have been released in stable condition. Live blog: , CNN Breaking News,
ottawashooting, 0, 525057374965739520, COMING UP LIVE Ottawa shooting: Stephen Harper to address nation  , CBC News,
ottawashooting, 0, 525066876058361856, Soldier killed in Canada shooting was a young reservist with a six-year-old son   Pray for him., Bob Gaskin,
ottawashooting, 0, 525003468659228672, These are not timid colours; soldiers back guarding Tomb of Unknown Soldier after today's shooting #StandforCanada , sean osmar,
ottawashooting, 0, 524969501704855552, Jason Kenney says Canadians soldier shot at War Memorial today has died. Employment Minister also says Parliamentary guard wounded. #cdnpoli, CBC News Alerts,
ottawashooting, 0, 524932935137628160, The gunman in Ottawa has been shot and killed. I'm at a loss for words this morning. That isn't my Canada., kelly oxford,
ottawashooting, 0, 525068915068923904, ***EXCLUSIVE*** Michael Zahaf-Bibeau caught on a #DASHCAM model sold at  #OttawaShooting , Adam Guerbuez,
ottawashooting, 0, 524978526974668800, NHL postpones tonight's Leafs-Senators game because of #OttawaShooting  , HockeyNightInCanada,
ottawashooting, 0, 524941529928839168, #Canada journalist captures outbreak of small-arms fire inside Parliament building in #Ottawa: , Charles Lister,
ottawashooting, 0, 524964989975937024, Canadian authorities 'were aware of potential #Isis-style attacks for weeks'
 #OttawaShooting , IBTimes UK,
ottawashooting, 0, 524948264148160513, BREAKING: One gunman has been killed following a shooting on Parliament Hill, sources confirm to CTV News., CP24,
ottawashooting, 0, 524982531075371008, BREAKING NEWS: Ottawa police now confirm one suspect has been killed. 2 suspects remain at large., PzFeed Top News,
ottawashooting, 0, 524935345998422016, Snipers now on top of Ottawa's National Art Gallery after gunfire at parliament  ( pic), PzFeed Top News,
ottawashooting, 0, 524931324763992064, Very reliable source on Parliament Hill tells me the assailant has been killed. #cdnpoli #ottnews, Mark Sutcliffe,
ottawashooting, 0, 524933399828369409, WATCH LIVE: The scene outside Parliament Hill where a soldier has been shot , CP24,
ottawashooting, 0, 524949306101743616, NEW: Ottawa police reporting 3rd shooting scene, at Rideau Centre Mall, close to Parliament Hill, Siobhan Morris,
ottawashooting, 0, 524996383120818176, Ottawa shooting: Kevin Vickers labelled 'hero' after taking down gunman in Canadian Parliament  , The Independent,
ottawashooting, 0, 525058633730891776, Just in: Canadian soldier killed in #OttawaShooting today is Cpl. Nathan Cirillo Thoughts &amp; prayers to his family , Jim Sciutto,
ottawashooting, 0, 525020326816927744, #Breaking: Soldier killed at war memorial identified as Cpl. Nathan Cirillo #ottawashooting  , The Globe and Mail,
ottawashooting, 0, 524950264303075328, CANADA PARLIAMENT SHOOTING:
- Still active shooter
- 3 separate shooting sites
- Multiple gunmen
- 1 gunmen dead
, PzFeed Top News,
ottawashooting, 0, 525061787860103169, ICYMI: Sergeant-at-Arms Kevin Vickers hailed as hero for stopping shooter on Parliament Hill  , CTV News,
ottawashooting, 0, 524975705206304769, #NHL cancels tonight's game between #Ottawa and #Toronto due to today's shootings. Senators were to host Maple Leafs., CBC News Alerts,
ottawashooting, 0, 525002243100401664, US Army increases security at Tomb of the Unknown Soldier at Arlington Nat'l Cemetery as precaution due to Ottawa shootings - , ABC News,
ottawashooting, 0, 525034687245582337, Proudly at his post #NathanCirillo            This nation thanks you and your family  #OttawaShooting , Terry Evans,
ottawashooting, 0, 525039686931075072, UPDATED: Soldier dead, 2 others injured in Parliament Hill siege; 1 gunman dead  , CP24,
ottawashooting, 0, 525007664544493569, My thoughts &amp; prayers are with the family &amp; friends of the soldier killed today in the line of duty in Ottawa. Our nation mourns your loss., Lois Brown ,
ottawashooting, 0, 525033357722550272,  has independently confirmed gunman killed in Parliament attack is Canadian-born Michael Zehaf-Bibeau.#OttawaShooting, CBC News Alerts,
ottawashooting, 0, 524947674164760577, BREAKING NEWS: New York Times is reporting the Canadian soldier who was shot has died from their injuries. Heartbreaking. #cdnpoli #ableg, Dave Beninger,
ottawashooting, 0, 525037656820826112, Forever remember Cpl. Nathan Cirillo. Never speak of the shooter. #OttawaShooting #StaySafeOttawa #StayStrongCanada , Casey Schroth,
ottawashooting, 0, 525017500061536258, Gunman killed in Parliament attack named as Michael Zehaf-Bibeau, a Canadian born in 1982, American media report claims. #cdnpoli #Ottawa, CBC News Alerts,
ottawashooting, 0, 524975552638504960, BREAKING: NHL postpones tonight's Senators-Leafs game in Ottawa, HockeyNightInCanada,
ottawashooting, 0, 524983325275197440, #RCMP news conference on #Ottawa shootings expected to begin momentarily. Watch live @ , CBC News Alerts,
ottawashooting, 0, 524930575472136192, #ottnews #ctvottawa  Reports man has been apprehended on Parliament Hill.  As many as 30 shots fired  - soldier shot at War Memorial., Carol Anne Meehan,
ottawashooting, 0, 524934381828603904, Canadian media: Gunman shot soldier at war memorial. , CNN Breaking News,
ottawashooting, 0, 525062993898635264, Rest In Peace Corporal Nathan Cirillo. 

#Respect 
#Ottawa 
#Canada 
#tcot , Amy Mek,
