id,title,label
5118,5 Things To Know About Mike Pence Before Tuesday's Debate,1
2452,"House Republicans seek ObamaCare repeal, more defense $$ in new budget plan",1
7856,Trump Panics As 28% of Florida GOP Early Votes go to HILLARY (VIDEO),0
7505,Comment on Anonymous: World War 3 Is On The Horizon (In 2016) by World War 3 News 2016: Anonymous Declares WW3 'on the Horizon',0
3334,Hillary Clinton broke the rules: Our view,1
4873,"Trump surges in battleground, national polls",1
4810,Ballot Access: Another Way Dems and the GOP Screw Third Parties,1
8996,"US, Japan Push to Fortify Alliances Amid Threat Posed by North Korea",0
2836,The secret plot behind the creation of ISIS,1
7653,FANTASTIC! TRUMP'S 7 POINT PLAN To Reform Healthcare Begins With A Bombshell! » 100percentfedUp.com,0
3052,Emotional Attachment to Political Parties Seems to Make People More Knee-Jerk in Their Beliefs,1
1466,Donald Trump’s despotic fantasies: Here’s what the world would look like if he were president,1
10171,Globalist Plan for Human Control,0
314,"In the United States, anxiety is up, but crime is down",1
7422,Trump Melts Down And Accuses The US Postal Service Of Stealing The Election For Clinton,0
3502,"Donald Trump, Hillary Clinton showcase clashing styles at times of crisis",1
2511,Trump says building a U.S.-Mexico wall is ‘easy.’ But is it 1ly?,1
4013,U.S.-backed Syrian rebels appeal for antiaircraft missiles,1
333,Dogs hit escapees' scent at gas station near prison,1
5062,Clinton fact-checked on 'truthful' claim in email scandal,1
36,Dem outcry on abortion measure they failed to notice threatens to stall anti-sex trafficking bill,1
6564,Podesta relative earned six-figure fees lobbying Clintons State Dept. during his tenure there,0
8061,Running on the Hillary Ticket? Then Let Me Ask…,0
6142,BREAKING: Trump VP Plane Slides Off Runway at LaGuardia Airport in NYC!,0
105,Let’s make the South stop lying: The right’s war on our history — and truth — must be defeated now,1
6006,Bundy Brother Acquittal Trolled In The Most Hilarious Way On Craigslist,0
8888,October Shocker: FBI Has Explosive Information on Trump Conspiring With Putin,0
1744,Bernie vs. Hillary: Who connects better with voters?,1
1053,Bernie Sanders' big day,1
9504,On Mass Media and its Perceived Prerogatives,0
6953,Donald Trump Likely to End Aid for Rebels Fighting Syrian Government    : Information,0
1069,"Trump, Cruz keep on winning. Four reasons why 'Super Saturday' matters",1
7563,How Trump Happened,0
4973,Libertarian Gary Johnson Tries His Luck in Las Vegas,1
3432,6 Major Supreme Court Cases That Would Have Been Different Without Scalia,1
7813,Email Reveals What Progressive Think Tank Gained By Hosting Netanyahu,0
9438,iMAHDi – the arrivals 28 Why Satanism is Practiced by Our Leaders القادمون,0
1324,"Clinton blasts Wall Street, but still draws millions in contributions",1
7184,BLACK TRUMP SUPPORTERS call Hillary Clinton a “racist”,0
9805,Watch: Praying Muslims sit on Jewish prayer shawls in airport shul – Jews are outraged,0
1666,Donald Trump is destroying Jeb Bush: Why his 9/11 gambit could be the last straw,1
6150,"Lights, Camera, Propaganda! Washington's Anti-Russia Campaign Invades Hollywood - Danielle Ryan",0
8087,US Calls On Saudi Arabia To End Airstrikes Against Yemen,0
9786,Trumpâ€™s Proposed Student Loan Program Makes Him Look More Liberal Than Obama; Republicans Fuming,0
8968,Election Heats Up: Kerry Heads To The Poles…In ANTARCTICA WTF,0
9576,Nestle seeks more groundwater to expand Michigan plant,0
504,States with the most people on food stamps,1
3290,Why Mitch McConnell bid to extend Patriot Act failed,1
5989,POLL: Who will win Florida? - USAPoliticsNow,0
8672,World wildlife ‘falls by 58% in 40 years’,0
2801,Administration officials defend Iran nuclear deal,1
5780,"Assange: Clinton And ISIS Are Funded By Same People, “Trump Not Permitted To Win”",0
8118,Couple Seeking House Willing To Do Webcam Show For Landlords,0
10358,90 Percent of So-Called Clean Hydroelectric Projects Will Usher In A New Wave of Mercury Contamination,0
1820,"Mitt Romney Was Right: To win in 2016, here's what Republicans must do now",1
3628,"In wake of Paris shooting, Spain worries about terror attacks on its home soil",1
1609,Carly’s momentum keeps growing,1
2350,Why mass shootings don't convince gun owners to support gun control,1
5092,Division and tension at the DNC: The Democrats’ night of unity is marred by dissent,1
10551,Man with unfashionable front door feared by neighbours,0
9566,Why Was this Natural Medicinal Substance Just Banned by the DEA?,0
9745,Terrorists attack police training college in Pakistan: 60 cadets killed and 120 injured,0
946,6 Takeaways: Democrats tangle at debate in New York,1
8729,Freedom Rider: Russophobia: War Party Propaganda,0
6884,Bombs Ready: The American Blob Is Already Oozing Into Syria - Ryan Cooper,0
3486,Republicans push for a permanent aristocracy,1
3371,"Classified emails from Clinton aides kick-started FBI probe, candidate downplays controversy",1
976,Cruz likely to block Trump on a second ballot at the GOP convention,1
6209,Comment on BREAKING: Supreme Court Rules Cops Can Break the Law to Enforce the Law by Joseph Edward Bodden,0
5644,The Failure of US Democracy,0
8474,Trump or Clinton?,0
4752,5 takeaways from the debate that didn’t matter,1
274,Pleading for Paul Ryan,1
3847,Long Odds Ahead for Obama on His Troubled Trade Agenda,1
5566,Here Is Why the Trump Administration Will Be a Force for Peace - James P. Pinkerton,0
1183,Plouffe to Clinton: Stop micromanaging,1
3876,Obama's leadership tank is out of gas: President shrinks as our challenges grow,1
6102,Sex and the Presidential City,0
1359,Marco Rubio is running scared,1
9851,Women In Iceland Leave Work 14% Early To Protest The Country’s 14% Wage Gap,0
5990,Urban Population Booms Will Make Climate Change Worse,0
9751,An Open Letter to Black South African Police Officers,0
7804,Nanny In Jail After Force Feeding Baby To Death,0
1731,Meet the Trump Truthers: Media figures insist bigoted Trump questioner was just a liberal plant,1
5550,Why is #SpiritCooking Trending on Twitter?,0
8526,CETA Is Step towards a Corporate Land Called Euramerica,0
8690,Media Roll Out Welcome Mat for ‘Humanitarian’ War in Syria,0
10176,"Shouts of ‘Not my president!’ in California, following Trump victory",0
710,"Trump’s a walking time bomb: Don’t be fooled by his “victory,” he can implode his own campaign at any moment",1
5738,"‘Chairman Cash’ – John Podesta is Paid $7,000 a Month by Foundation Run by Banker With Ties to Financial Crisis",0
10008,Israeli Minister sparks Scandal after showing Satisfaction at Italy's Earthquakes,0
6059,Trump’s campaign for celebrity,0
4974,"Eric Trump: Dad's Campaign To Focus On, Fix Inner-City Education",1
5704,Brexit Lost: Scuppered By May and High Court,0
4191,Trump spurs some conservative leaders to step back from the GOP,1
6396,"Obama's DOJ Issued ""Stand Down"" Order on Clinton Foundation Investigation",0
9137,Breaking/Exclusive: Comey Lied: FBI “Synced” Weiner Laptop Under Misused Terror Warrant – Updated,0
7915,Michael Moore Visits WikiLeaks’ Julian Assange [Video],0
7995,Election Night Drama: Hillary overheard giving spouse a tongue lashing!,0
7106,Israeli Deputy Minister: Italy Quakes Retribution For Anti Jewish Vote,0
2034,Is it 2016 already?,1
7671,It’s On: Between Duterte and America,0
2602,Boehner: Israel trip planned before Netanyahu-Obama rift,1
6766,The US May Soon Face an Apocalyptic Seismic Event,0
8121,Anti-Trump Protester Holds Reprehensible Sign about Melania – TruthFeed,0
392,Why These Democrats Flipped To Defeat Wall Street Deregulation,1
6165,New Leaked Clinton Emails Came from the Devices of Anthony Weiner,0
7985,Federal Election Commission (“FEC”) Is Another Example of a Lazy Corrupt Agency,0
2870,California Airport Security Tightened Amid ISIS Fears,1
1414,"Exclusive: New Jeb Bush Super PAC ad uses Paris, San Bernardino images",1
6158,Megyn [sic] Kelly: Gowdy Triumphantly Comments on the Hillary Case Reopening,0
758,Can Hillary flip the script in Oregon and Kentucky?,1
8615,Rise of Mandatory Vaccinations Means the End of Medical Freedom,0
7519,Bank of Canada Commentary Whipsaws Loonie,0
888,Cruz and Kasich form an alliance: Is that fair? (+video),1
4480,Glenn Reynolds: Don't be a sucker for socialism,1
1041,Why the death of GOP 'loyalty pledge' matters,1
1276,How Cruz rescued Carson,1
9065,Would A Trump Presidency Make SJWs EVEN MORE Aggressive–And Is Secession The Answer?,0
7925,FRENCH COLLEGE STUDENT came to America with her family nine years ago because Europe had become too dangerous to live in because of mass Muslim migration,0
3603,Police Arrest 12 Suspected Of Helping Paris Gunmen,1
6971,Combat Obesity with a Balance of Omega-3 and Omega-6,0
5930,What is the goal of the Progressive Movement: to gain power or to give it away?,0
376,US election 2016: Bernie Sanders' and Hillary Clinton's policies compared,1
3504,"Trump, Clinton trade blows on terror and guns in wake of Orlando attack",1
9483,What's wrong with the planet? Saudi Arabia to be reelected to UN Human Rights Council,0
242,Clinton defends role over Benghazi in heated Hill hearing,1
3384,Many Clinton charity donors also got State Department awards under Hillary,1
1741,Hillary Clinton and Bernie Sanders = lecture vs. rock concert,1
2668,Even Gawker haters should fear the strategy Peter Thiel is using to destroy Gawker,1
593,Gun control becomes a litmus test in Democratic primaries,1
2373,ATF misfire? Guide indicates bullets at center of firestorm already banned; agency blames 'error',1
8285,America’s Most Popular ‘Legal’ Drug is Responsible for 25% of ALL Cancer,0
10261,Stationing American troops in Japan will lead to bloody tragedy – ex-PM of Japan,0
8842,Deterioration of Interracial Relations During Barack Obama’s Presidency,0
3316,VFW fires back at Obama: Politics not 'confused',1
5021,GOP reaches ‘new level of panic’ over Trump’s candidacy,1
1202,Clinton regrets 1996 remark on ‘super-predators’ after encounter with activist,1
7777,Washington Post Anti-Trump Scare Tactics,0
3655,Critics to the White House: Call Orlando What it Is,1
9843,‘On Contact’: Chris Hedges and Medea Benjamin on the U.S.-Saudi Alliance,0
5172,"Defying Republican orthodoxy, Trump trashes trade deals and advocates tariffs",1
4058,Former Egyptian president Morsi sentenced to death,1
9379,Re: Jedi mind trick? Mark Hamill to Democrats: ‘Don’t panic- VOTE!’,0
4084,"Copenhagen police shoot, kill man near train station",1
6945,Hoax Tweet leads to street riots,0
5193,Let’s dispel with this notion that Donald Trump knows what he’s doing,1
5271,"Republican convention’s ‘non-conventional’ list: Model, astronaut and Trump clan",1
3756,Curfew begins in riot-torn Baltimore,1
8450,Battle For Mosul Not What It Seems,0
2023,How right was Romney?,1
1683,Marco Rubio: Donald Trump's plan 'borders on the absurd',1
7078,Steven Seagal receives Russian citizenship on Putin’s personal decision,0
8935,Man searching for unbiased review of ADHM and Shivaay on internet ends up exhausting data pack,0
8511,The state Duma has postponed the adoption of the bill on “winter tires” | The Newspapers,0
106,Not all the recent fires at black churches were arson. Here's what we know.,1
7874,21 Things We’ve Learned About Hillary Clinton from Wikileaks That the MSM Won’t Share…But YOU Can!,0
7491,UDAN effect: Bengaluru techies demand air taxi services to cross Silk Board,0
3797,Obama Will Address Hillary’s Email Scandal on First Ever ‘Fox News Sunday’,1
6314,Russia reveals chilling first images of super-nuke ‘Satan 2’ which has ‘power to devastate area size of Texas’,0
2425,Obamacare on the line at SCOTUS,1
6200,Asda shoppers ‘just generally angry’,0
532,Obama to propose ending sequester,1
8116,More Bang for the Buck | New Eastern Outlook,0
7487,Ben Shapiro Destroys John Oliver On Abortion And Trump | Daily Wire,0
373,Sanders says he's backing DNC chair's primary opponent,1
4967,Trump doubles down in naming a combative true believer as campaign chief,1
2906,US faces calls to ‘walk away’ from Iran talks,1
306,A monumental test for Boehner,1
5661,"Comment on Why We’re All Deficient In Magnesium, The Many Signs & What To Do by Ain’t No Sunshine: Seasonal SADness and Magnesium | Activation Health",0
8520,"CNBC: TRUMP WILL WIN THE ELECTION AND IS MORE POPULAR THAN OBAMA IN 2008, AI SYSTEM FINDS",0
8338,BECK: COMEY LETTER ‘ONE OF THE MOST IRRESPONSIBLE THINGS TO EVER HAPPEN’,0
1554,Sanders campaign sues DNC after database breach,1
10523,Russian warships ready to strike terrorists near Aleppo,0
7651,Time does nothing,0
10221,Podesta Goes Crazy Live On CNN Over New FBI Hillary Investigation,0
8769,"Kim Davis Could Pay As Much As $225,000 In Legal Costs For Her Publicity Stunt",0
9422,Rapper invited to meet with Obama on youth initiative has ankle monitor go off during meeting,0
6125,German Panzers to Rumble Once More Along Russian Borders,0
10353,Black Female Attorney Demolishes anti-Trump White TV Anchors,0
5740,Scientists believe they have found ET,0
3036,Pundits and presidents complain about polarization. But it may be the sign of a healthy democracy.,1
2782,Obama again delays Afghanistan troop drawdown,1
5938,US Government and the Clinton female: Come to the Psychiatrist's Couch,0
9995,Hacker Guccifer 2.0 Issues Dire Warning to Americans : Democrats May Try and HACK the Election – TruthFeed,0
1478,"Boulder bash: Trump may rip Carson, but the pressure is on Jeb",1
4531,Echoes of Charlie Hebdo in attack on Texas Muhammad cartoon event (+video),1
4616,One of this election's bright spots: early voting,1
4402,Battle over Obama immigration actions lands before Supreme Court,1
5343,10 Ways Russia is Preparing For World War 3,0
4124,Race to replace Boehner expected to be another leadership vs. conservative caucus showdown,1
1045,Takeaways from the GOP town hall,1
6697,Brother of Clinton’s Campaign Chair is an Active Foreign Agent on the Saudi Arabian Payroll,0
7279,Hillary Spent $25 Million from Clinton Foundation on Private Jets,0
7215,"From Pauper to A-List Princess, Anna Kendrick Reveals She Was Once 'Too Poor' To Buy Shoes for Oscars",0
824,Trump’s sweep is another humiliating defeat for media and political elites,1
9353,Levers of Power: Flushing the Vote Down the Memory Hole,0
2760,2016ers hail release of U.S. prisoners held by Iran as Republicans slam Obama policy,1
761,Is Sanders 2016 Becoming Nader 2000?,1
1398,"The Perfect State Index: If Iowa, N.H. Are Too White To Go First, Then Who?",1
8287,Poll Finds Americans' Support For Police Highest In Nearly 50 Years,0
6929,FBI Director Comey Sent Letter To Staff All But Admitting He Botched The Email Announcement,0
1467,Super PACs Escalate Air War Ahead of Iowa Caucuses,1
4888,Self-proclaimed “genius” reaches new highs in stupidity: Trump puts his incompetence on full display,1
6684,Journalist facing 45 years in jail for filming the tar sands pipeline protest in North Dakota,0
1511,Trump’s Campaign Is Damaging His Brand,1
3568,ISIS Extremist Who Beheaded Prisoners Is Identified As Man From London,1
5548,"Millennials ‘Search for Truth’ on Election but Distrust Media, Intelligence Firm Reports",0
10047,Assassination attempt at Reno Trump rally?,0
2885,Iran's Supreme Leader Slams Republican Letter On Nuke Deal,1
4903,"Pence, after Trump, denounces Clinton calling supporters ‘deplorables,’ says disrespectful",1
237,"Clinton, back in the Benghazi hot seat, withstands Republicans’ grilling",1
1184,What's Marco Rubio's strategy against Donald Trump?,1
6254,Paris: Riot Police Flatten Invader Camp,0
8899,Connect Series Webinar Oct 2016 | Financial Markets,0
9562,What Keeps the F-35 Alive,0
6199,AMERICAN EVIL,0
4309,Fiorina: Breakout debate performance has sparked 'uptick' in financial support,1
3735,Waco biker gang shootout kills 9 outside Twin Peaks,1
7644,"AT&T Buying Time Warner: If Approved, Assures Greater Scoundrel Media Consolidation Than Already",0
1243,Turnout is name of the game in Iowa caucuses,1
8719,BREAKING: Trump Voters in Critical Swing State FURIOUS as Machines SWITCH Votes to HILLARY | Top Right News,0
1928,CPAC Conservatives Skeptical Of Another Bush,1
9006,One Veteran’s War on Islamophobia,0
10386,Israeli Minister sparks Scandal after showing Satisfaction for Italy's Earthquakes,0
642,Sanders signals the end is near,1
1442,Donald Trump could 'shoot somebody and not lose voters',1
660,Democratic primaries: Clinton claims nomination victory,1
480,First take: A great jobs report for investors,1
5164,Donald Trump's Super Pac backers worry candidate's errors are piling up,1
5904,Did you know that cinnamon can boost intelligence?,0
10342,Assange Points Out Hillary’s Emails Confirm Oligarchic Control,0
629,Trump’s tragic victory lap,1
8743,Astronomers Think They Have Just Discovered Messages Sent From Aliens,0
7969,"When Dad’s Kind Birthday Gift For Ex-Wife Has His Friends Puzzled, He Explains Who It’s 1ly For",0
4575,"Trump protests intensify, as doubts swirl about spontaneity",1
557,The big problem Obama's free community college plan ignores,1
470,Millennials and Gen X worried retirement years won't be so golden,1
10290,"UK Prepares For War, Sends Tanks & Soldiers To Russia’s Border",0
2491,Initial prognosis poor for Obama’s immigration program at Supreme Court,1
5318,AG Lynch Told Comey,0
10049,VIDEO : Epic Loser Weiner Says He Downloaded ALL OF HUMA’S EMAILS By “ACCIDENT” – TruthFeed,0
9938,Rick Rule: Broadcast Interview – Available Now,0
6146,"Hillary is So Unpopular, She Has to Pay Off Youth Voters and Fabricate Her Rallies",0
7632,"Bankrupt Hanjin breaks stalemate, vessels begin cargo unload",0
6502,"Gold prices grow by $60 as Trump wins, US dollar trashed",0
6181,California National Guard Members won’t have to Pay Back Bonuses,0
5534,Nation Elects First Black-Hearted President - The Onion - America's Finest News Source,0
7231,"Here’s PROOF The Gold Price is Based On Cost, Not Supply and Demand",0
7269,Why I’m Suing Vanderbilt University,0
2165,"Obama, muted on human rights, lifts arms embargo on Vietnam",1
4846,Trump supporters a ‘basket of deplorables.' Is this Clinton's '47 percent' moment? (+video),1
6848,Democratic decay,0
7198,Comment on Election 2016: Playing a Game of Chicken With Nuclear Strategy by pretzelattack,0
8050,Snowden’s former employer hires ex-FBI director to review security after 2nd data breach,0
2659,"Report on hiring, quits brightens labor market picture",1
3199,"Reuters-Ipsos Poll: Trump, Bush in Virtual Dead Heat",1
2986,House Negotiators Nearing Deal to Curb NSA Data Collection Powers,1
8313,"Huma may have violated ‘legal obligation’ regarding classified info, FOIA request shows",0
9395,Someone Just Donated $2.5 Million to Bail Out Everyone Arrested at Standing Rock,0
5744,What Does Washington ‘Plan B’ in Syria 1ly Mean? | The Vineyard of the Saker,0
3298,"McConnell, after his no-shutdowns pledge, quickly finds himself boxed in",1
10202,Russell Brand’s Back on ‘The Trews’ and He’s Got Quite a Bit to Say About the U.S. Elections (Video),0
9252,UFO over the East Valley here in AZ last night.,0
10319,Putin: Russia Is Not Going To Attack Anyone,0
4153,How to Tell Debt Facts From Political Hype,1
5042,Trump on Twitter: Hillary is 'Brainwashed',1
2927,Poll: Most disapprove of Obama handling of ISIS,1
10249,The Trump – Epstein Rape Lawsuit,0
3875,White House hits 'AWOL' Congress for shirking AUMF,1
4346,Hillary Clinton To Announce Presidential Bid On Sunday,1
5647,Social Justice Warriors Vow to Call the Police on People Wearing “Offensive” Halloween Costumes,0
8349,The Only Way to Save the World is to Save Yourself,0
555,Senate passes NCLB replacement: Will shift to states help or hurt students? (+video),1
3292,Senate panel votes Tuesday on Iran bill that gives Congress say on nuclear deal,1
5571,"Dems Try to Slander Comey After He Re-Opens Hillary Investigation, Then THIS VIDEO Surfaces",0
7045,"Black Turnout Soft in Early Voting, Boding Ill for Hillary Clinton",0
9897,Top Black Lives Matter Activist: ‘We Will Incite Riots Everywhere if Trump Wins’,0
3588,Taliban claims responsibility for fatal attack on Americans in Kabul,1
10399,Fighting Ghost Fascists While Aiding 1 Ones,0
3515,"Bomb maker linked to Paris attack died in Brussels airport bombing, sources tell",1
1572,Republicans discussed possibility of brokered convention,1
5669,DC Leaks Exposes Soros Plan to ‘Counter Russian Foreign Policy and Subvert Traditional Russian Values’,0
8251,"Saudi ambassador to the UAE: Any contact with Iran, Iraq, Syria, and Lebanon should be checked",0
8875,Huma Abedin’s Muslim Dad,0
9373,"John Pilger: Inside The Invisible Government: War, Propaganda, Clinton And Trump",0
4640,New emails under review in Clinton case emerged from Weiner probe,1
5558,"Modi effect: Facebook to abolish 0 troll accounts, users can transfer content till 31st Dec",0
2903,"As Iran talks intensify, Boehner and Netanyahu warn against deal",1
6747,Joel Skousen on Scenario World War 3 NWO 2016 Is Coming,0
9686,"Hillary Won More Votes, Lost The Election",0
9087,"Feds: 275,000 born to illegals in 1 year",0
2209,Iran nuclear agreement: Is a 'better deal' possible – and at what cost? (+video),1
422,Income Inequality Is a Problem—When Caused by Government Meddling,1
1956,Sen. Rand Paul Announces 2016 Presidential Run,1
2474,ObamaCare 2015: Harvard faculty outraged over health care hikes,1
8072,When the River Ran Red,0
149,'Selma' sets off new fight over Martin Luther King's contested legacy,1
4074,"In Kenyan town where students were massacred, 'it's not safe'",1
1873,"“He’s filling the government with Muslims”: Hanging out with Ted Cruz, Mike Huckabee and Rand Paul inside New Hampshire’s wacky GOP 2016 cattle call",1
8629,Lucifer's Banker: Bradley Birkenfeld on Corporate Crime in America,0
4171,Clinton clinches Democratic nomination – Sanders vows to fight on,1
565,The U.S. government’s predatory-lending program,1
6202,Trump Reaches Out to Blacks; Blacks Riot in Philadelphia,0
3734,There is no nationwide crime wave (and police killings are not up),1
1999,Can’t quit Mitt: Friends say Romney feels nudge to consider a 2016 presidential run,1
1851,Trump sees Biden the same as Hillary,1
1682,Now what? Where the Democratic candidates go from here.,1
7826,"What If Consciousness Is a State of Matter, Just Like a Solid, a Liquid or a Gas?",0
8570,"While You Were Watching the World Series Some Very, Very Big News Broke",0
1365,Jonah Goldberg: Hillary's Iowa 'win' is a big loss for Democrats,1
26,House passes alternate abortion measure,1
10332,TOO MANY MILLENNIALS ARE COOL WITH COMMUNISM,0
5958,Trump Won’t Mention That Bush & Cheney Deleted 22 Million Emails,0
2038,Poll: Hillary Clinton ahead in 5 potential match-ups - Politics.com,1
10264,Just In Case: Preparing for the Evening and Day After Election 2016,0
6081,"The David Duke Show: The State of the Campaign, the Synagogue of Satan",0
2767,"Iraqis think the U.S. is in cahoots with the Islamic State, and it is hurting the war",1
6332,The Working Class Won The Election — Paul Craig Roberts,0
8002,What Does It Take to Survive Where You Live?,0
8451,Homeschool Families Targeted In District’s ‘Operation Round Up’,0
6185,New Report Finds Voters Have No Idea How Outraged They Supposed To Be About Anything Anymore - The Onion - America's Finest News Source,0
5269,"Republican National Convention: Speakers, including wife Melania, testify to Donald Trump’s readiness to be president; others savage Clinton",1
2271,OnPolitics | 's politics blog,1
2013,Romney exit widens establishment lane for Bush,1
1308,Panicky Hillary starts shouting,1
9988,Lara Trump Implies FBI Letter Politically Motivated – ‘My Father-In-Law Forced Their Hand’ (AUDIO),0
4611,The Collectivist Election,1
1651,Ben Carson slams reporters over questions about his past,1
774,"Martha MacCallum: It's Donald Trump's moment. And this is how we got here, America",1
9881,The Biggest Secret: How Reptilian-Human Hybrids Run Our World,0
7068,"If You Live HERE, Forget Christmas Lights – They’ve Been BANNED to Avoid “Offending Refugees”",0
542,Fact Check: Did Hillary Clinton Introduce A New Approach To Early Education?,1
6439,Mark Ruffalo Reportedly Placed on U.S. Terrorist Watch List,0
6229,Australian Site Could Rival Stonehenge As World’s Oldest Observatory,0
3075,American democracy is doomed,1
5782,Comey’s Blindside: You’re Just a Cop,0
6427,False Flag Attack Coming in Syria as Americans Sleepwalk Into World War III - Isaac Davis,0
2563,"Obama Hosts ‘Dreamers,’ Vows to Block Any Rollback of Immigration Actions",1
5069,Did Bernie Sanders seal deal for Clinton?,1
1031,This is only the beginning: Nate Silver explains how Donald Trump has “hacked the system” and created a roadmap for future political con men,1
8841,Kenyan marathon runner Rita Jeptoo banned 2 more years for doping,0
7767,DISGUSTING Evolution Of Political Correctness From 200 To 2016,0
6070,Are you taking your iodine?,0
4253,Mexico’s top diplomat calls Trump’s policies ‘ignorant and racist’,1
2865,Iran Nuclear Talks Go To The Wire With 50-50 Chance of Success,1
4766,Eric Trump ‘Charity’ Spent $880K at Family-Owned Golf Resorts,1
434,Overdue change in overtime pay: Our view,1
5194,This Man Is the Most Dangerous Political Operative in America,1
5907,PressTV-Russia cancels request to fuel ships in Spain,0
2254,EXCLUSIVE: Kentucky Clerk: 'This is a fight worth fighting',1
4968,Donnie’s little lies are yuuuge: Trump has redefined what it means to be deceitful on the campaign trail,1
4781,"Day after debate, Clinton gloats and Trump fumes",1
6925,CAN IT GET MORE CORRUPT? Bill That Bans Naming Officers Involved in Shootings Goes to Pennsylvania Governor,0
9420,Breaking: We Have Proof That Hillary Clinton Rigged Half the Voting Machines In America!,0
4472,Cruz Touts Himself as Only Viable Conservative in Race | 1ClearPolitics,1
436,What if the minimum wage increase is a fraud?,1
4731,Mike Pence enabled Donald Trump. Stop saying he’d make a good president.,1
8138,Russia’s patrol ship Yaroslav Mudry arrives in Cuba on visit,0
669,Bernie's California endgame,1
8279,"Rwanda & The Philippines rate better than UK for gender equality, study shows",0
3621,"'Charlie' draws historic crowd, world leaders to Paris",1
857,Ted Cruz Drops Out Of The 2016 Presidential Race,1
25,Planned Parenthood gets over $500 million annually in public funds. Here's where it goes.,1
1249,Chicago court to hear 'natural-born' case to knock Ted Cruz off ballot,1
3293,NYDN Calls Out 'Traitor' Senate Republicans,1
649,"As Sanders refuses to bow out, Millennials urge him to keep fighting",1
4503,"Supreme Court races the clock on gay marriage, Obamacare and more",1
1330,Gloves off for top tier in GOP race after debate,1
8348,Trump’s Camp Manager DESTROYS Hillary By Pointing Out 1 Thing We All Missed,0
8686,EU using taxpayer money to give Muslim invaders in Turkey free debit cards and cash transfers to keep them out of Europe,0
4319,Carly Fiorina is more dangerous than Donald Trump: Her brazen demagoguery puts his to shame,1
3490,What's in Donald Trump's tax returns?,1
939,Time Is Running Out for Bernie Sanders,1
10464,Chips ‘do not need to be cooked three times’,0
5196,Protests Continue as Donald Trump Gears Up for the White House,1
890,Ted Cruz Says He Can Woo Donald Trump's Supporters,1
3609,First 'Charlie Hebdo' issue since attack sells out,1
2584,"Netanyahu blasts ‘very, very bad’ Iran nuclear agreement",1
2155,GOP avoids showdown over EPA climate change rules,1
8269,"Liberal MSNBC’s Chris Matthews Makes Unbelievable Speech, MUST WATCH!",0
4282,"FOX News Poll: Trump gains, Carson slips, Cruz and Rubio climb in GOP race",1
913,Has Hillary Clinton Outstayed Her Welcome?,1
3362,Republicans blast Kerry for suggesting Iran could skirt new visa rules,1
133,The Walter Scott outrage nobody is talking about,1
5713,Hillary Clinton celebrates her birthday on Spanish TV show and spins her eyes for our entertainment... | Opinion - Conservative,0
3014,What's the Answer to Political Polarization in the U.S.?,1
9015,"Clinton, FBIGate and the true depth of the ObamaGeddon",0
1128,Democratic debate: 5 takeaways - Politics.com,1
8998,How Soon Before We Become Venezuela?,0
4513,France launches fierce assault on ISIS targets in Syria,1
9912,Speaker At Trump Rally Says He Hopes Hillary Clinton Dies In A Fiery Car Crash (VIDEO),0
4387,Huckabee: Resisting the Supreme Court on gay marriage?,1
9602,Trump Announces Massive Expansion Plans For NASA,0
8040,Shocking! Scientists Reveal The Universe Could Delete Itself At Any Moment!,0
2734,Another Brian Williams Story Comes Into Question,1
3332,Why Hillary Clinton is unlikely to be indicted over her private email server,1
1941,"As Hillary Clinton heads to Iowa, 5 questions she'll face",1
6182,On The Fault Lines of Change: Globalization-v-Localization,0
7766,Trump: A people’s ‘new world order’ taking shape?,0
3392,State Department says Netanyahu twisted Kerry's words in speech to Congress,1
9460,Are you shitting me !! A dindu flavor 24 - 'Jack Bauer??,0
4241,"'It's getting harder every day,' Rubio says of possible Trump support",1
6011,Iranian Military Commander Claims Rogue Nation Sending Elite Fighter’s to Infiltrate the US and Europe,0
2388,There’s an infection hospitals can nearly always prevent. Why don’t they?,1
1477,Donald Trump says he has no questions about Marco Rubio's eligibility to be president,1
6719,Amazing baby! 4-year-old Bella from Moscow easily speaks 7 languages,0
10196,"News: Major Headache: The Blue Angels Got Trapped Inside A Costco, And No One Knows How To Get Them Back Outside",0
3931,The controversial test that's poised to replace the Pap smear,1
9526,Hillary is Sick & Tired of Suffering from Weiner Backup,0
391,Philadelphia To Host 2016 Democratic National Convention,1
9246,10 tips to improve your life #117,0
9820,England players controversially allowed to wear three lions,0
7888,Anti-Hillary Ad is so Powerful She’s SUING to Get it Taken Down – WATCH Before It’s Too Late!,0
5129,Meet Hillary Clinton's Potential Vice Presidents In 100 Words,1
5518,"The media chooses our president (Hillary), because we're a nation of morons.",0
7987,A Martian Looks at Election Day,0
9285,Talk Nation Radio: James Marc Leas on Canceling the F-35,0
8412,Vladimir Putin – Straight From The Horse’s Mouth,0
3080,Partisan voters treat politics and elections like a competitive sports rivalry.,1
9678,Chinese political dissidents are having their organs cut from their bodies for 'transplant tourists',0
5764,Michelle Obama Promotes Lewd Rappers,0
8418,"Fearing Election Day Trouble, Some US Schools Cancel Classes",0
7920,"State that fired pastor demands his sermons, notes",0
9677,Clinton’s Email Narrative Just Fell Apart,0
7123,An Identity-Politicized Election and World Series Lakefront Liberals Can Love,0
